id,category_id,question_code,question_number,question_text,check_box,block_number,block_text,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version,created_at
41,1,1_11,11,What do you think is the most effective way for adults to support the future of young people? (Pick up to 2),True,2,Future,E,1_11_E,E. I need to care about my generation first. They need to fight for themselves.,,,,,1,2025-10-06 07:18:55.855005
42,1,1_11,11,What do you think is the most effective way for adults to support the future of young people? (Pick up to 2),True,2,Future,OTHER,1_11_OTHER,Other,,,,,1,2025-10-06 07:18:55.883531
43,2,2_1,1,"Regular family rituals, like eating dinner together, can strengthen a sense of belonging. Especially for children, this stability contributes to a sense of psychological security.  Does your family eat dinner together?",False,1,Dinner Table,A,2_1_A,A. Often together,,,,,1,2025-10-06 07:18:55.910629
44,2,2_1,1,Does your family eat dinner together?,False,1,Dinner Table,B,2_1_B,B. Occasionally together,,,,,1,2025-10-06 07:18:55.940244
45,2,2_1,1,Does your family eat dinner together?,False,1,Dinner Table,C,2_1_C,C. Almost never together,,,,,1,2025-10-06 07:18:55.967843
46,2,2_2,2,What do you usually do at dinner?,True,1,Dinner Table,A,2_2_A,A. Discussing school or work matters,"A. What matters most often finds its way to the table. For some families, school feels easy to talk about; for others, it’s simply the most familiar place to start. Either way, these conversations tell our children that what happens in their day is worth hearing. When a little humor or a small, non-business story slips in, dinner turns from a meeting into a moment of connection.",,,,1,2025-10-06 07:18:55.995350
47,2,2_2,2,What do you usually do at dinner?,True,1,Dinner Table,B,2_2_B,B. Chat about non-school and non-work topics,"B.How natural it feels when talk drifts beyond schedules and grades. These lighter moments remind us that connection isn’t built only on updates, but on presence. When we share simple stories or small jokes, the table becomes a space of comfort and belonging.",,,,1,2025-10-06 07:18:56.023840
48,2,2_2,2,What do you usually do at dinner?,True,1,Dinner Table,C,2_2_C,C. Looking at the phone,"C. We all reach for our phones without meaning to — part habit, part noise, part need to unwind. Setting them aside for a few minutes can bring back the stillness of being together. Sometimes that pause is what lets the next conversation, or even a shared smile, begin again.",,,,1,2025-10-06 07:18:56.053653
49,2,2_2,2,What do you usually do at dinner?,True,1,Dinner Table,D,2_2_D,D. Keep quiet,D. Silence at the table can feel restful — a pause after long days. Yet even a single question or gentle comment can turn that quiet into connection. A few words of curiosity or appreciation are often enough to make the table feel warmer.,,,,1,2025-10-06 07:18:56.081788
50,2,2_2,2,What do you usually do at dinner?,True,1,Dinner Table,OTHER,2_2_OTHER,Other,,,,,1,2025-10-06 07:18:56.110434
51,2,2_3,3,What jobs does your child do in the house?,True,2,Chores,A,2_3_A,A. Cleaning,,,responsibility,,1,2025-10-06 07:18:56.138430
52,2,2_3,3,What jobs does your child do in the house?,True,2,Chores,B,2_3_B,B. Cooking,,,responsibility,,1,2025-10-06 07:18:56.167439
53,2,2_3,3,What jobs does your child do in the house?,True,2,Chores,C,2_3_C,C. Taking care of younger siblings,,,caregiver-fatigue,,1,2025-10-06 07:18:56.194929
54,2,2_3,3,What jobs does your child do in the house?,True,2,Chores,OTHER,2_3_OTHER,Other,,,,,1,2025-10-06 07:18:56.223428
55,2,2_4,4,Is their allowance based on anything?,False,3,Allowance,A,2_4_A,A. Housework,,,transactional,,1,2025-10-06 07:18:56.250582
56,2,2_4,4,Is their allowance based on anything?,False,3,Allowance,B,2_4_B,B. School performance,,,achievement-pressure,,1,2025-10-06 07:18:56.279136
57,2,2_4,4,Is their allowance based on anything?,False,3,Allowance,C,2_4_C,C. Unconditional,,,trust-based,,1,2025-10-06 07:18:56.308006
58,2,2_4,4,Is their allowance based on anything?,False,3,Allowance,OTHER,2_4_OTHER,Other,,,,,1,2025-10-06 07:18:56.336694
59,2,2_5,5,What do they usually do with their allowance?,True,3,Allowance,A,2_5_A,A. Save it,,,future-focused,,1,2025-10-06 07:18:56.363830
60,2,2_5,5,What do they usually do with their allowance?,True,3,Allowance,B,2_5_B,B. Buy birthday or Christmas gifts,,,thoughtful,,1,2025-10-06 07:18:56.392054
61,2,2_5,5,What do they usually do with their allowance?,True,3,Allowance,C,2_5_C,C. Buy games or fun stuff,,,self-care,,1,2025-10-06 07:18:56.420796
62,2,2_5,5,What do they usually do with their allowance?,True,3,Allowance,OTHER,2_5_OTHER,Other,,,,,1,2025-10-06 07:18:56.450315
63,3,3_1,1,What if your most-used phrase became your legacy?  Which of these do you say most often when talking with your child? (Check all that apply),True,1,Conversation,A,3_1_A,"A. ""Tell me more.""",,,,,,2025-10-06 07:18:56.477899
64,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,B,3_1_B,"B. ""Don’t use that tone of voice with me!""",,,,,,2025-10-06 07:18:56.507098
65,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,C,3_1_C,"C. ""What do you think?""",,,,,,2025-10-06 07:18:56.535416
66,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,D,3_1_D,"D. ""I don’t have time now; maybe later.""",,,,,,2025-10-06 07:18:56.562203
67,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,E,3_1_E,"E. ""I like you.""",,,,,,2025-10-06 07:18:56.591459
68,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,F,3_1_F,"F. ""Shut up and listen to me!""",,,,,,2025-10-06 07:18:56.621765
69,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,G,3_1_G,"G. ""Thank you.""",,,,,,2025-10-06 07:18:56.650412
70,3,3_1,1,Which of these do you say most often when talking with your child?,True,1,Conversation,H,3_2_H,"H. ""No""",,,,,,2025-10-06 07:18:56.678232
71,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,A,3_2_A,"A. ""We all make mistakes.""",,,,,,2025-10-06 07:18:56.707687
72,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,B,3_2_B,"B. ""Can’t you ever do anything right?""",,,,,,2025-10-06 07:18:56.737048
73,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,C,3_2_C,"C. ""You’re a fast learner.""",,,,,,2025-10-06 07:18:56.765137
74,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,D,3_2_D,"D. ""When are you ever going to learn?""",,,,,,2025-10-06 07:18:56.794414
75,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,E,3_2_E,"E. ""Tell me about it.""",,,,,,2025-10-06 07:18:56.823850
76,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,F,3_2_F,"F. ""Can’t you understand what I’m trying to tell you?""",,,,,,2025-10-06 07:18:56.853631
77,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,G,3_2_G,"G. ""Have you done your homework?""",,,,,,2025-10-06 07:18:56.881485
78,3,3_2,2,Which of these do you say most often about your child’s actions or choices? (Check all that apply),True,1,Conversation,H,3_2_H,"H. ""What have you learned in school today? What interested you the most?""",,,,,,2025-10-06 07:18:56.909933
79,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often? (Check all that apply)",True,1,Conversation,A,3_3_A,"A. ""Do it now!""",,,,,,2025-10-06 07:18:56.938172
80,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often?",True,1,Conversation,B,3_3_B,"B. ""What do you think?""",,,,,,2025-10-06 07:18:56.966957
81,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often?",True,1,Conversation,C,3_3_C,"C. ""Go to your room!""",,,,,,2025-10-06 07:18:56.995343
82,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often?",True,1,Conversation,D,3_3_D,"D. ""How about we agree to…?""",,,,,,2025-10-06 07:18:57.026786
83,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often?",True,1,Conversation,E,3_3_E,"E.   ""Stop that right now!""",,,,,,2025-10-06 07:18:57.054743
84,3,3_3,3,"When setting limits or correcting behavior, which of these do you say most often?",True,1,Conversation,F,3_3_F,"F. ""I have total confidence in you. """,,,,,,2025-10-06 07:18:57.084569
85,3,3_4,4,Every couple fights—it’s part of being close. But how you argue teaches the child something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do you and your spouse/partner argue?,False,2,Conflict,A,3_4_A,A. We yell or fight loudly,A. It can be hard to control the volume of our emotions sometimes.,"Heated arguments happen when emotions run high. If we find our way back — with a pause, a soft word, an apology — children see that conflict isn’t the end but a way back to each other. What stays with them isn’t the volume; it’s the return of warmth afterward.",chaotic,,1,2025-10-06 07:18:57.113306
86,3,3_4,4,How do you and your spouse/partner argue?,False,2,Conflict,B,3_4_B,B. Cold silence for days,B. The quiet is sometimes louder than shouting.,"Silence can feel safer than fighting, yet long distance often leaves children unsure. If we can offer even a brief “I’m upset and need time,” they see that disconnection isn’t forever. What hurts most isn’t the quiet — it’s the feeling that repair never came.",emotional-freeze,,1,2025-10-06 07:18:57.141654
87,3,3_4,4,How do you and your spouse/partner argue?,False,2,Conflict,C,3_4_C,C. We talk it out calmly,C. Disagreements don’t have to be destruction.,"Calm conflict shows respect, listening, and repair — the quiet skills that make relationships safe. If we talk things through this way, children sense that love can hold disagreement too.",emotionally-safe,,1,2025-10-06 07:18:57.170460
88,3,3_4,4,How do you and your spouse/partner argue?,False,2,Conflict,D,3_4_D,D. I avoid conflict or give in to keep the peace,"D. We choose peace over pushing. That’s survival, not weakness.","Avoiding conflict can make things feel calm, yet it can also leave problems quietly waiting. If we share even a little honesty, spoken kindly, we help build strength and trust. The peace that lasts is the one where every voice is gently heard.",,,,2025-10-06 07:18:57.199244
89,3,3_4,4,How do you and your spouse/partner argue?,False,2,Conflict,OTHER,3_4_OTHER,Other,,,,,1,2025-10-06 07:18:57.226344
90,3,3_5,5,What do you and your spouse usually argue about?,True,2,Conflict,A,3_5_A,A. Money,,,financial-stress,,1,2025-10-06 07:18:57.254707
91,3,3_5,5,What do you and your spouse usually argue about?,True,2,Conflict,B,3_5_B,B. Housework,,,domestic-friction,,1,2025-10-06 07:18:57.282715
92,3,3_5,5,What do you and your spouse usually argue about?,True,2,Conflict,C,3_5_C,C. Loyalty or trust,,,relationship-tension,,1,2025-10-06 07:18:57.311776
93,3,3_5,5,What do you and your spouse usually argue about?,True,2,Conflict,OTHER,3_5_OTHER,Other,,,,,1,2025-10-06 07:18:57.339242
94,3,3_6,6,What does your child do when you fight?,False,2,Conflict,A,3_6_A,A. Go to their room and try to block it out.,A. They’re trying to protect themselves the only way they know how.,"If we notice a child retreating to their room, it doesn’t mean they’re untouched. Even in quiet, they often sense the tension around them. If we reach out gently later, asking how they’re doing, it helps them feel that safety has returned.",withdrawal,,1,2025-10-06 07:18:57.367910
95,3,3_6,6,What does your child do when you fight?,False,2,Conflict,D,3_6_D,B. They try to distract us or joke to change the subject,B. Humor can be a child’s way of patching a crack they don’t know how to fix.,"If we see a child using humor or distraction during conflict, they may be trying to steady the air. It’s not disrespect — it’s protection. When we let the moment settle and then reassure them that the adults can handle things, they feel the world balance again.",,,,2025-10-06 07:18:57.396281
96,3,3_6,6,What does your child do when you fight?,False,2,Conflict,C,3_6_C,C. Yell at us to shut up.,C. That’s not defiance — it’s distress.,"If our child shouts during a fight, it’s often fear speaking louder than words. When we calm down first and then help that fear ease, they begin to learn that safety can return even after stormy moments.",self-protection,,1,2025-10-06 07:18:57.424374
97,3,3_6,6,What does your child do when you fight?,False,2,Conflict,B,3_6_B,D. Stay calm and wait to check in afterward.,D. That’s emotional maturity — and also a signal.,"If a child stays calm while others argue, they may be protecting us — carrying more than they should. When we remind them they don’t have to hold everything together, they feel freer to rest and be young again.",connection-seeking,,1,2025-10-06 07:18:57.451219
98,3,3_6,6,What does your child do when you fight?,False,2,Conflict,OTHER,3_6_OTHER,Other,,,,,1,2025-10-06 07:18:57.480280
99,3,3_7,7,Support starts with knowing what’s heavy—on your shoulders and theirs.  What is weighing on you lately?,True,3,Support,A,3_7_A,A. Worrying about money and job security,,,financial-stress,,1,2025-10-06 07:18:57.508903
100,3,3_7,7,What is weighing on you lately?,True,3,Support,B,3_7_B,B. Worrying about health—our own or the family’s,,,health-stress,,1,2025-10-06 07:18:57.537041
101,3,3_7,7,What is weighing on you lately?,True,3,Support,C,3_7_C,C. Worrying about child's future,,,future-anxiety,,1,2025-10-06 07:18:57.565723
102,3,3_7,7,What is weighing on you lately?,True,3,Support,OTHER,3_7_OTHER,Other,,,,,1,2025-10-06 07:18:57.594411
103,3,3_8,8,What is weighing on your child lately?,True,3,Support,A,3_8_A,A. School,,,,,,2025-10-06 07:18:57.622672
104,3,3_8,8,What is weighing on your child lately?,True,3,Support,B,3_8_B,B. Future,,,,,,2025-10-06 07:18:57.650375
105,3,3_8,8,What is weighing on your child lately?,True,3,Support,C,3_8_C,"C. Social circle (friends, love, bully, etc.)",,,,,,2025-10-06 07:18:57.678969
106,3,3_8,8,What is weighing on your child lately?,True,3,Support,D,3_8_D,D. Social media,,,,,,2025-10-06 07:18:57.706353
107,3,3_8,8,What is weighing on your child lately?,True,3,Support,OTHER,3_8_OTHER,Other,,,,,,2025-10-06 07:18:57.734874
108,3,3_9,9,What do you wish your child understood about you?,True,3,Support,A,3_9_A,A. I worry because I love so much.,A. It's hard to strike a balance between love and fear.,"Our worry often comes from love, not control. If we can show the heart behind our concern, children are more likely to feel cared for rather than managed.",quiet-effort,,1,2025-10-06 07:18:57.763140
109,3,3_9,9,What do you wish your child understood about you?,True,3,Support,B,3_9_B,"B. I’m proud of them, even if I don’t say it often.",B. We focus so much on what worries us that we forget to say how deeply we love their children — or how proud we really are.,"Our pride sometimes stays quiet, hidden behind daily tasks or unspoken hopes. If we remember to voice it now and then, those small words can stay with our children longer than we ever realize.",protective-truth,,1,2025-10-06 07:18:57.792418
110,3,3_9,9,What do you wish your child understood about you?,True,3,Support,C,3_9_C,C. I didn’t grow up with this kind of openness.,C. It’s hard to keep up when the world our child lives in feels so different from ours — especially when we’re also trying to unlearn what we were taught.,"Many of us were taught to hold feelings in, not to share them. If we take a breath and listen first — before we respond or advise — our children can feel that difference. A simple “Thank you for telling me” can mean more than any solution we could offer.",emotional-recognition,,1,2025-10-06 07:18:57.821383
111,3,3_9,9,What do you wish your child understood about you?,True,3,Support,D,3_9_D,"D. I carry a lot, even when I try to look strong.",D. We often hide our own stress to protect our children.,"We often hide our stress to protect our children, but the weight shows anyway. If we let them see that we also get tired or overwhelmed, it gives them quiet permission to be human too — without guilt or shame.",independence-trust,,1,2025-10-06 07:18:57.849958
112,3,3_9,9,What do you wish your child understood about you?,True,3,Support,OTHER,3_9_OTHER,Other,,,,,1,2025-10-06 07:18:57.878382
113,3,3_10,10,How often does your child share concerns or worries with you?,False,3,Support,A,3_10_A,A. Often,"A. If our child opens up easily, it’s a reminder that trust grows in small, ordinary moments.",,,,,2025-10-06 07:18:57.905674
114,3,3_10,10,How often does your child share concerns or worries with you?,False,3,Support,B,3_10_B,B. Rare,"B. If they rarely share, it may simply mean they’re still learning when it feels safe to talk — not that they don’t want to.",,,,,2025-10-06 07:18:57.933290
115,3,3_10,10,How often does your child share concerns or worries with you?,False,3,Support,C,3_10_C,C. Never,"C.If we realize they almost never share, it can feel painful — but noticing it is the beginning of change.",,,,,2025-10-06 07:18:57.962091
116,3,3_11,11,What do you usually do when your child shares his or her troubles with you?,False,3,Support,A,3_11_A,A. Find the cause immediately and give suggestions,"A. Our instinct to solve things quickly often comes from love — we want to protect our child from pain. If we pause to listen first, our calm presence can do more healing than any solution we offer.",,,,,2025-10-06 07:18:57.991309
117,3,3_11,11,What do you usually do when your child shares his or her troubles with you?,False,3,Support,B,3_11_B,B. I hold back because I’m afraid of saying the wrong thing.,"B. Holding back can feel safer than saying the wrong thing. If we admit that fear, our child senses honesty, not distance. Even a few quiet words — “That sounds hard” — can mean more than perfect advice ever could.",,,,,2025-10-06 07:18:58.018493
118,3,3_11,11,What do you usually do when your child shares his or her troubles with you?,False,3,Support,C,3_11_C,C. I try to cheer them up or distract them.,"C. Wanting to lift our child’s mood is natural — it’s how we show love. If we can also let sadness sit beside comfort for a moment, they learn that all feelings have room at our table.",,,,,2025-10-06 07:18:58.047080
119,3,3_11,11,What do you usually do when your child shares his or her troubles with you?,False,3,Support,D,3_11_D,D. Listen first. Give advice only when asked.,"D. When we listen before giving answers, our children feel truly seen. If we trust their pace instead of rushing to fix, they often find their own clarity — and know we’ll be there if they stumble.",,,,,2025-10-06 07:18:58.075484
120,3,3_11,11,What do you usually do when your child shares his or her troubles with you?,False,3,Support,OTHER,3_11_OTHER,Other,,,,,,2025-10-06 07:18:58.103535
121,3,3_12,12,"When your child complains about being stressed, do you say:",True,3,Support,A,3_12_A,"A. ""I suffered ten times more than you did back then, what right do you have to complain about being tired?""","A. If we say this, it's because we were raised to believe strength meant endurance. Our parents wanted us to survive, and that instinct still lives in us. When we remember that their world and ours were different, we can meet our child where they are — not where we had to be.","We could say in stead: “I know you’re struggling. Back then we faced __, and now you're facing __. Both are real. Let’s see how we can handle it together.” Avoid Pain Olympics.",,,,2025-10-06 07:18:58.130712
122,3,3_12,12,"When your child complains about being stressed, do you say:",True,3,Support,B,3_12_B,"B. ""Today's children are too fragile, we…""","B. If we hear our parents’ voices in our own, we’re not alone — it’s how love and worry used to sound. Every generation faces its own kinds of pressure. When we choose curiosity over comparison, we quietly begin to rewrite what care sounds like in our family.",We could say instead: “Every generation faces different kinds of pressure. Mine was __. Yours is __. I didn’t like being criticized back then — I want to understand what you’re going through now.” Don’t repeat the generational loop.,,,,2025-10-06 07:18:58.159271
140,3,3_17,17,What do you think your teen is usually hiding when they lie?,True,4,Trust,B,3_17_B,B. Parties / drinking / vaping,"B.If our teen hides risky behavior, it’s not always rebellion — it can be fear of judgment. Curiosity keeps trust alive; judgment shuts it down. When we ask what they see or hear among friends, we show that understanding matters more than blame.",Ask questions without cornering: “What do your friends think about vaping?” or “What happens at parties these days?” Curiosity invites openness.,,,,2025-10-06 07:18:58.670233
123,3,3_12,12,"When your child complains about being stressed, do you say:",True,3,Support,C,3_12_C,"C. ""Look at Lucas, why is he so good at math?""","C. If we compare our child to someone else, it’s often because we were taught that comparison motivates — that it shows care. Our parents wanted us to do well, and we carry that same hope. But when we notice our child’s own progress instead, they feel our faith, not our fear — and that’s what builds real confidence.","We could say instead: “Let’s look at your own progress — where you’ve grown, what your strengths are. If there’s something you want to improve, we can work on it together.” Compare to progress, not people.",,,,2025-10-06 07:18:58.190251
124,3,3_12,12,"When your child complains about being stressed, do you say:",True,3,Support,OTHER,3_12_OTHER,other,,,,,,2025-10-06 07:18:58.217885
125,3,3_13,13,Have you ever said any of the following?,True,3,Support,A,3_13_A,"A. ""Mom and Dad work so hard for you.""","A. If we remind our child how hard we work, it’s often because we want them to know our love and effort. We just hope they’ll value what we’ve built for them. But when we also tell them, “You don’t owe us anything — just live fully,” we lift that weight and let love feel free again.",,,,,2025-10-06 07:18:58.246080
126,3,3_13,13,Have you ever said any of the following?,True,3,Support,B,3_13_B,"B. ""Do you know how much my annual salary is spent on cram school?""","B. If we talk about how much we spend on our child’s education, it usually comes from care — we want them to understand effort and sacrifice. When we turn that conversation toward shared choices (“Should we spend more on this or that?”), we turn pressure into partnership — and they feel trusted, not blamed.",,,,,2025-10-06 07:18:58.274641
127,3,3_13,13,Have you ever said any of the following?,True,3,Support,C,3_13_C,"C. ""If it weren't for you, I would have divorced/moved/started a business/... long ago""","C. If we say things like “I gave up so much for you,” it often slips out from tiredness or pain, not from lack of love. When we later tell our child, “You were never the reason for my struggles — you’ve actually given my life more meaning,” it restores safety and love on both sides.",,,,,2025-10-06 07:18:58.303787
128,3,3_13,13,Have you ever said any of the following?,True,3,Support,D,3_13_D,D. After all I’ve done for you…,"D. When we tell our children how much we’ve given, it often comes from pride and exhaustion at the same time. We want them to see our love — not feel our fatigue. But sometimes those words sound like a bill instead of a blessing.  If we instead say, “Raising you took effort, yes — but it’s also been my joy,” we turn duty back into love. Our children hear that they are a gift, not a debt.  And if we ever sense they’ve carried too much of our burden, a simple “You don’t owe me anything — I just want you to be happy” can bring the closeness back.",,,,,2025-10-06 07:18:58.331422
129,3,3_14,14,Do you yell at your children at home?,False,3,Support,A,3_14_A,A. Often,"A. If we yell often, it’s usually because we’re carrying too much — not because we love too little. Many of us were spoken to this way growing up, so the tone comes naturally when we’re tired or scared. What matters most is what we do next: taking a breath, softening, and letting our child know love hasn’t left the room.",,,,,2025-10-06 07:18:58.360313
